,Actual,Predicted
8981,[4.   3.2  1.97],[3.99643   3.185032  2.0085316]
8982,[1.6  1.6  1.17],[1.6116436 1.6081152 1.2619048]
8983,[4.   1.6  0.77],[4.0647683 1.5991876 0.8370347]
8984,[2.4  0.8  1.17],[2.396965  0.7853203 1.2330978]
8985,[3.2  3.2  0.37],[3.2166924  3.1982548  0.44461793]
8986,[0.8  0.8  1.77],[0.8191191  0.80453694 1.9183772 ]
8987,[1.6  1.6  0.17],[1.5774106  1.5867076  0.15569931]
8988,[1.6  3.2  1.77],[1.6495562 3.2195127 1.7742567]
8989,[3.2  4.   0.17],[3.217029   4.0018888  0.29213333]
8990,[4.   2.4  0.17],[3.9960694  2.4013133  0.23127669]
8991,[4.   0.8  2.17],[4.0219193 0.8088809 2.1914372]
8992,[1.6  2.4  1.77],[1.5954305 2.392362  1.7689562]
8993,[1.6  1.6  1.77],[1.591217  1.6121438 1.7742379]
8994,[2.4  4.   1.37],[2.3907387 4.0030227 1.3278333]
8995,[0.8  1.6  0.17],[0.7903595  1.6159067  0.17562473]
8996,[3.2  3.2  0.77],[3.2080312  3.1939611  0.80340654]
8997,[2.4  2.4  1.17],[2.4001296 2.401534  1.2023721]
8998,[1.6  3.2  1.17],[1.6050577 3.2174268 1.150409 ]
8999,[4.   1.6  0.57],[3.9951248  1.6012777  0.61250275]
9000,[2.4  0.8  1.77],[2.3993695  0.78766847 1.8378706 ]
9001,[4.   0.8  0.77],[3.9974947  0.80969965 0.8076545 ]
9002,[3.2  0.8  0.97],[3.1868286  0.79483163 0.9630227 ]
9003,[2.4  4.   0.57],[2.4088526 4.0034637 0.6322455]
9004,[0.8  1.6  0.57],[0.8178742 1.60987   0.5453987]
9005,[4.   1.6  0.17],[4.003196   1.5978155  0.20301473]
9006,[3.2  4.   0.57],[3.2119389  3.9970841  0.63114065]
9007,[3.2  2.4  1.97],[3.2199972 2.4063907 2.0771964]
9008,[3.2  2.4  0.37],[3.214768   2.4169312  0.39307392]
9009,[0.8  2.4  1.97],[0.78028035 2.398405   1.8941555 ]
9010,[0.8  1.6  0.77],[0.81193376 1.5973549  0.8082285 ]
9011,[2.4  4.   0.97],[2.4153528 4.002563  1.0863836]
9012,[1.6  3.2  1.77],[1.5623426 3.2126722 1.7177439]
9013,[4.   1.6  0.37],[4.0065837 1.5925207 0.4208877]
9014,[2.4  3.2  1.37],[2.3852456 3.1866858 1.0625696]
9015,[1.6  3.2  1.57],[1.5822859 3.211856  1.5982715]
9016,[2.4  0.8  1.77],[2.3670206 0.8130294 1.7402735]
9017,[4.   0.8  0.97],[4.006902   0.8146881  0.73889947]
9018,[2.4  1.6  1.37],[2.4032297 1.6157115 1.3748293]
9019,[2.4  0.8  0.37],[2.4393702  0.803388   0.35126388]
9020,[3.2  4.   0.77],[3.2020597  4.0231957  0.84751654]
9021,[4.   3.2  1.17],[3.9779243 3.1917872 1.2712352]
9022,[3.2  3.2  1.57],[3.1984878 3.2033076 1.6024104]
9023,[2.4  3.2  1.37],[2.3867593 3.2034063 1.4699712]
9024,[3.2  2.4  0.37],[3.2103763 2.3967793 0.3005104]
9025,[0.8  1.6  1.77],[0.7970791 1.5700053 1.852751 ]
9026,[2.4  0.8  1.97],[2.3549173 0.7887137 1.6207056]
9027,[1.6  2.4  0.17],[1.6294956 2.4045856 0.4035104]
9028,[3.2  0.8  1.17],[3.1997523 0.8015702 1.1475568]
9029,[2.4  0.8  1.17],[2.4001973  0.75346136 1.1476183 ]
9030,[0.8  4.   0.77],[0.8119384  4.006683   0.75108063]
9031,[1.6  3.2  1.17],[1.5948817 3.19537   1.1548826]
9032,[4.   2.4  0.37],[4.009536   2.397264   0.39943546]
9033,[4.   2.4  0.17],[4.000931   2.403024   0.21739018]
9034,[1.6  1.6  2.17],[1.5939298 1.6099492 2.1433287]
9035,[1.6  4.   1.57],[1.5856383 4.0208645 1.5728091]
9036,[1.6  4.   1.97],[1.607591  3.9913778 1.944799 ]
9037,[1.6  2.4  0.37],[1.618428   2.3968585  0.35381925]
9038,[2.4  3.2  1.17],[2.4002903 3.2051299 1.2099696]
9039,[3.2  4.   1.97],[3.1959434 4.011639  1.9289935]
9040,[1.6  4.   1.57],[1.576024  4.0027785 1.4287032]
9041,[2.4  3.2  0.17],[2.3765562  3.2059374  0.41587585]
9042,[0.8  2.4  2.17],[0.8384876 2.3929422 2.193297 ]
9043,[1.6  1.6  1.57],[1.5987251 1.6029024 1.5635906]
9044,[4.   0.8  0.57],[4.0152197  0.8044739  0.57303244]
9045,[4.   3.2  1.57],[3.9833455 3.1950178 1.4537222]
9046,[0.8  1.6  1.77],[0.79393744 1.6157316  1.9078983 ]
9047,[1.6  4.   0.17],[1.6037961  4.0168233  0.32078713]
9048,[2.4  2.4  2.17],[2.3982658 2.406146  2.2908223]
9049,[4.   2.4  0.57],[4.0002465 2.4082558 0.5690315]
9050,[0.8  2.4  0.77],[0.7910172 2.408515  0.769093 ]
9051,[0.8  1.6  1.57],[0.8314867 1.5693055 1.6233609]
9052,[4.   0.8  0.57],[3.9989557  0.8059225  0.57750773]
9053,[3.2  0.8  0.97],[3.1776862  0.80905485 0.96862483]
9054,[1.6  3.2  1.57],[1.5767298 3.2358227 1.6005808]
9055,[0.8  3.2  1.57],[0.7985853 3.1847026 1.3481824]
9056,[0.8  0.8  0.77],[0.84705913 0.8319231  0.813951  ]
9057,[2.4  2.4  0.17],[2.406957   2.3902144  0.25943738]
9058,[0.8  0.8  1.77],[0.8012459 0.7939153 1.6500365]
9059,[3.2  4.   0.37],[3.2106178  3.9872012  0.44127178]
9060,[4.   3.2  0.37],[3.9920928 3.1980608 0.3997591]
9061,[3.2  3.2  2.17],[3.1960335 3.2003608 2.264587 ]
9062,[0.8  0.8  1.77],[0.8231951  0.81126785 1.9306344 ]
9063,[1.6  0.8  2.17],[1.5972024 0.8636116 2.4008799]
9064,[4.   2.4  1.77],[4.0141287 2.3812642 1.7732697]
9065,[0.8  3.2  0.97],[0.7982689  3.194612   0.71779776]
9066,[2.4  1.6  0.57],[2.3899436  1.5736151  0.60459316]
9067,[3.2  1.6  0.37],[3.1908438  1.5941534  0.32986742]
9068,[4.   4.   1.17],[4.0144415 3.985363  1.2648083]
9069,[2.4  1.6  0.17],[2.4184668  1.5614114  0.14418286]
9070,[2.4  4.   1.97],[2.376409  4.0156455 2.004469 ]
9071,[0.8  3.2  1.57],[0.79964566 3.1924953  1.2239835 ]
9072,[3.2  1.6  1.57],[2.994257  1.8132561 1.3804026]
9073,[2.4  1.6  2.17],[2.410358  1.5850486 2.1367545]
9074,[3.2  0.8  1.37],[3.2012382  0.77625716 1.3537986 ]
9075,[1.6  4.   1.57],[1.5859847 4.0229144 1.5297167]
9076,[2.4  0.8  2.17],[2.404032  0.7897186 2.1839957]
9077,[3.2  2.4  1.57],[3.199449  2.39285   1.6281192]
9078,[0.8  2.4  0.57],[0.7488154 2.3855824 0.2596373]
9079,[2.4  3.2  1.57],[2.389172  3.1980386 1.6237545]
9080,[3.2  1.6  1.97],[3.1985817 1.5875905 1.934767 ]
9081,[3.2  2.4  0.57],[3.2116485 2.3826692 0.5097977]
9082,[0.8  3.2  2.17],[0.84071815 3.186692   2.1261492 ]
9083,[2.4  4.   0.37],[2.417019   4.009432   0.48511362]
9084,[1.6  2.4  1.97],[1.6322533 2.3842926 1.9840084]
9085,[0.8  2.4  1.17],[0.80785775 2.3896732  1.1380165 ]
9086,[3.2  3.2  2.17],[3.2040157 3.1976595 2.2825994]
9087,[0.8  1.6  2.17],[0.7912035 1.5798368 2.2940989]
9088,[0.8  4.   1.17],[0.80564964 4.0070686  1.1837354 ]
9089,[0.8  0.8  0.77],[0.8687457  0.8231715  0.68287015]
9090,[0.8  0.8  1.77],[0.82407093 0.81647086 1.9295259 ]
9091,[1.6  3.2  0.37],[1.5721636  3.2363825  0.59935445]
9092,[3.2  4.   1.77],[3.2014065 4.0528083 1.869276 ]
9093,[1.6  1.6  0.57],[1.591183  1.6133513 0.5194863]
9094,[2.4  0.8  2.17],[2.398418  0.7926358 2.1674924]
9095,[3.2  0.8  1.17],[3.2020617 0.7926923 1.1574671]
9096,[1.6  1.6  1.77],[1.5916147 1.6088156 1.7910786]
9097,[3.2  4.   1.37],[3.2109394 3.9880376 1.5440013]
9098,[1.6  2.4  1.57],[1.5928638 2.39518   1.4722755]
9099,[4.   2.4  2.17],[4.015442  2.4026475 2.2099385]
9100,[4.   0.8  1.57],[4.000355  0.7992549 1.6001627]
9101,[2.4  4.   0.97],[2.3871818 4.0054483 1.0845859]
9102,[1.6  0.8  1.77],[1.642304  0.8399631 1.9125724]
9103,[0.8  4.   1.37],[0.7975404 3.9897976 1.4024664]
9104,[0.8  2.4  0.97],[0.843941   2.395275   0.97377026]
9105,[1.6  0.8  0.17],[1.6364982 0.8756088 0.3927335]
9106,[4.   0.8  1.37],[4.0021405  0.81319106 1.4212513 ]
9107,[2.4  3.2  1.37],[2.366011  3.2054214 1.3486319]
9108,[3.2  4.   1.77],[3.2146597 4.0004797 1.814965 ]
9109,[1.6  2.4  1.97],[1.5845447 2.3895736 2.042766 ]
9110,[0.8  1.6  1.57],[0.7897409 1.6056697 1.6320755]
9111,[4.   3.2  1.37],[3.9865367 3.1937647 1.38251  ]
9112,[0.8  3.2  0.37],[0.7843764  3.1930866  0.14843333]
9113,[1.6  3.2  0.17],[1.5758075  3.1855254  0.05889088]
9114,[2.4  0.8  0.37],[2.448323   0.78956485 0.22656333]
9115,[1.6  4.   0.17],[1.5917205  4.0162334  0.18336713]
9116,[3.2  1.6  0.17],[3.220943   1.598362   0.13025081]
9117,[0.8  2.4  2.17],[0.81273115 2.3940778  2.2020788 ]
9118,[3.2  4.   1.17],[3.213834  3.9774694 1.338728 ]
9119,[3.2  4.   0.37],[3.2052417  3.9994535  0.36085105]
9120,[4.   0.8  0.77],[4.0018063  0.80766094 0.8083483 ]
9121,[2.4  4.   1.77],[2.4150205 4.0139585 1.8349295]
9122,[2.4  2.4  0.57],[2.3690567 2.3974948 0.6012013]
9123,[4.   3.2  1.97],[3.9790134 3.1770644 2.0919228]
9124,[0.8  3.2  1.97],[0.6207346 3.2926283 1.8988321]
9125,[3.2  2.4  1.77],[3.2108603 2.3977928 1.7373652]
9126,[2.4  1.6  0.77],[2.4073405  1.5925859  0.97633034]
9127,[1.6  1.6  0.77],[1.5944597 1.6029482 0.8005202]
9128,[1.6  0.8  1.17],[1.6500232 0.8482214 1.3919327]
9129,[2.4  0.8  0.17],[2.4432986  0.79690576 0.2672866 ]
9130,[3.2  2.4  0.17],[3.1966133  2.4070568  0.15547842]
9131,[3.2  4.   0.77],[3.2186916 4.001533  0.8238193]
9132,[3.2  3.2  0.97],[3.2186    3.196082  0.9315153]
9133,[1.6  3.2  1.37],[1.617434  3.1659436 1.2571576]
9134,[3.2  0.8  1.17],[3.212791   0.78864014 1.1488934 ]
9135,[3.2  1.6  1.77],[3.2098742 1.6199211 1.7454165]
9136,[3.2  1.6  0.17],[3.1931152  1.5870047  0.12520581]
9137,[3.2  2.4  0.97],[3.1932142 2.4141226 0.9818911]
9138,[3.2  4.   1.97],[3.1832454 4.0125976 2.001209 ]
9139,[4.   4.   1.77],[4.0036592 3.9919991 1.7330569]
9140,[4.   2.4  2.17],[4.023699  2.3578897 2.1709437]
9141,[3.2  3.2  1.77],[3.2068982 3.2014155 1.7113798]
9142,[2.4  0.8  1.57],[2.3967385  0.83200014 1.6614432 ]
9143,[4.   2.4  1.77],[4.0132146 2.3889337 1.7814461]
9144,[4.   3.2  1.97],[4.0095253 3.189806  1.936896 ]
9145,[3.2  0.8  0.37],[3.2100396  0.7832483  0.38941813]
9146,[4.   4.   0.57],[4.0018225 3.9916945 0.4653657]
9147,[2.4  3.2  1.37],[2.3638186 3.2001216 1.3058031]
9148,[0.8  4.   1.77],[0.77635574 4.0089173  1.7263832 ]
9149,[4.   1.6  1.57],[4.002198  1.5928736 1.6032081]
9150,[4.   1.6  1.77],[3.9370117 1.6379206 1.8033719]
9151,[4.   0.8  0.77],[4.002081   0.81014097 0.81021094]
9152,[3.2  2.4  0.57],[3.1832693 2.3977058 0.6638997]
9153,[2.4  1.6  0.97],[2.3935125 1.5279307 0.9048667]
9154,[3.2  2.4  1.37],[3.201087  2.3953676 1.3850769]
9155,[2.4  2.4  0.77],[2.3942485  2.38932    0.83987457]
9156,[2.4  3.2  0.37],[2.3735318 3.1900687 0.7756019]
9157,[2.4  2.4  1.37],[2.380181  2.391742  1.3740246]
9158,[4.   2.4  0.97],[3.9913077 2.397815  0.8745484]
9159,[1.6  1.6  1.17],[1.5982062 1.6084727 1.2565688]
9160,[1.6  1.6  0.57],[1.5930822 1.6110771 0.6259929]
9161,[1.6  1.6  1.77],[1.6058452 1.6050638 1.7554957]
9162,[2.4  2.4  0.57],[2.413276  2.41073   0.7943163]
9163,[2.4  4.   2.17],[2.401856  3.9662385 2.2317781]
9164,[0.8  4.   0.77],[0.80307794 4.013942   0.7131612 ]
9165,[1.6  0.8  1.77],[1.6667871  0.83918726 1.9182472 ]
9166,[1.6  0.8  0.37],[1.6990623  0.837394   0.49898648]
9167,[3.2  1.6  1.37],[3.2488914 1.5877331 1.2868187]
9168,[3.2  1.6  2.17],[3.1689262 1.6229005 2.1692774]
9169,[2.4  0.8  0.77],[2.4188619  0.80364144 0.82298636]
9170,[0.8  0.8  2.17],[0.8064201  0.80251706 2.3113618 ]
9171,[0.8  1.6  0.97],[0.81900775 1.6202044  1.0264657 ]
9172,[1.6  4.   1.77],[1.5902902 4.0247207 1.7475024]
9173,[0.8  2.4  0.57],[0.7937622 2.4062753 0.5848185]
9174,[1.6  2.4  1.97],[1.6209097 2.3982418 2.0351763]
9175,[2.4  0.8  1.37],[2.414074  0.7900599 1.5447725]
9176,[0.8  1.6  1.97],[0.81555676 1.6085545  2.0246415 ]
9177,[1.6  0.8  1.97],[1.5977054  0.84529185 2.1334867 ]
9178,[2.4  3.2  0.77],[2.406211   3.2028737  0.78404826]
9179,[4.   2.4  0.97],[3.9702368 2.397097  1.0458742]
9180,[2.4  1.6  1.37],[2.3771703 1.6319406 1.3550669]
9181,[4.   3.2  0.57],[4.0001106 3.1980276 0.5722481]
9182,[2.4  0.8  1.17],[2.3940022  0.75673187 1.1476223 ]
9183,[3.2  3.2  0.77],[3.2069287  3.186575   0.80193174]
9184,[4.   0.8  1.97],[4.0072026 0.7990614 2.0189395]
9185,[0.8  1.6  0.17],[0.7714281  1.6306002  0.34224033]
9186,[2.4  1.6  1.57],[2.4089022 1.5786483 1.5570333]
9187,[4.   4.   1.57],[4.009649  3.9835258 1.5783799]
9188,[0.8  2.4  2.17],[0.79814434 2.3944073  2.2133985 ]
9189,[2.4  3.2  0.97],[2.4065824 3.190615  0.8610304]
9190,[4.   3.2  0.57],[3.9797256 3.199771  0.566608 ]
9191,[3.2  0.8  0.97],[3.2062025 0.785746  0.9753676]
9192,[2.4  3.2  0.77],[2.4129114 3.19165   0.7537259]
9193,[0.8  3.2  0.37],[0.8320738 3.1849444 0.2811576]
9194,[1.6  3.2  0.97],[1.6446085 3.1588488 0.959294 ]
9195,[3.2  4.   1.37],[3.2146304 3.9675665 1.4721447]
9196,[0.8  2.4  0.57],[0.79913247 2.3830776  0.4450519 ]
9197,[3.2  3.2  0.57],[3.2037718  3.199976   0.58785963]
9198,[0.8  2.4  0.57],[0.8479701  2.3807452  0.45299757]
9199,[3.2  2.4  0.17],[3.1406054 2.3718746 0.1791392]
9200,[4.   0.8  1.97],[4.0043163  0.80554545 2.0210752 ]
9201,[3.2  3.2  1.17],[3.2030551 3.1913028 1.2359158]
9202,[1.6  1.6  1.37],[1.6068078 1.611462  1.4777722]
9203,[4.   3.2  1.77],[3.9974637 3.1719503 1.8453959]
9204,[3.2  2.4  1.57],[3.2085981 2.3994343 1.5764582]
9205,[2.4  2.4  0.97],[2.4047968 2.4071634 1.0135207]
9206,[0.8  4.   1.17],[0.8052242 3.995504  1.1422336]
9207,[3.2  2.4  0.57],[3.2043006 2.3949008 0.5523381]
9208,[3.2  4.   1.57],[3.2105672 3.9808865 1.5847614]
9209,[3.2  3.2  0.77],[3.2052007  3.201806   0.83073294]
9210,[3.2  2.4  1.77],[3.226238  2.4059281 1.7305107]
9211,[2.4  4.   1.77],[2.4177642 4.0104337 1.8293796]
9212,[0.8  0.8  0.97],[0.8511398  0.80320096 1.0705252 ]
9213,[4.   1.6  1.17],[3.9985745 1.5875393 1.2685637]
9214,[0.8  4.   1.37],[0.8187227 3.990046  1.168946 ]
9215,[4.   0.8  0.57],[4.0075393 0.8107631 0.5213029]
9216,[3.2  2.4  0.57],[3.2039566  2.3978996  0.56549484]
9217,[3.2  4.   1.37],[3.2073703 3.9719272 1.495452 ]
9218,[2.4  0.8  1.97],[2.3957944 0.7834966 1.2821553]
9219,[4.   1.6  0.57],[3.9942355  1.5946168  0.61804825]
9220,[3.2  3.2  0.17],[3.2080083  3.1894197  0.22429377]
9221,[0.8  1.6  2.17],[0.80330217 1.5821464  2.2227602 ]
9222,[1.6  3.2  0.57],[1.5646693 3.2227635 0.7953031]
9223,[4.   3.2  1.17],[3.9904666 3.1737814 1.1427449]
9224,[2.4  3.2  0.77],[2.3841496 3.2199202 0.6795994]
9225,[0.8  4.   0.97],[0.81447494 3.9958167  0.9592492 ]
9226,[4.   3.2  1.97],[3.990971  3.1954348 2.035131 ]
9227,[3.2  4.   1.17],[3.2103157 3.9610853 1.3400576]
9228,[3.2  0.8  1.77],[3.2215495  0.79044867 1.8400948 ]
9229,[4.   2.4  1.37],[4.0312204 2.379085  1.3759387]
9230,[1.6  2.4  0.37],[1.6226038 2.4094718 0.3294375]
9231,[2.4  3.2  1.97],[2.3642895 3.1970348 2.0872025]
9232,[4.   2.4  1.17],[3.9910526 2.4044971 1.1732237]
9233,[4.   2.4  0.17],[3.9951742  2.410733   0.21158874]
9234,[3.2  0.8  0.17],[3.1823196  0.8150486  0.17706317]
9235,[1.6  4.   0.97],[1.5932112  4.013665   0.67026496]
9236,[1.6  2.4  1.17],[1.5862298 2.3932729 1.6538396]
9237,[2.4  2.4  2.17],[2.426437  2.3817315 2.1960452]
9238,[1.6  2.4  1.17],[1.5853324 2.4163377 1.2305596]
9239,[4.   3.2  1.77],[3.996111  3.1733217 1.85997  ]
9240,[3.2  0.8  1.17],[3.1981075  0.80431676 1.1798102 ]
9241,[0.8  1.6  0.17],[0.7943096  1.6073711  0.19292021]
9242,[0.8  3.2  0.17],[0.7823037  3.1770086  0.09816748]
9243,[3.2  1.6  0.97],[3.1836143 1.6405799 1.0575979]
9244,[2.4  3.2  2.17],[2.3859813 3.1755373 2.2554455]
9245,[0.8  3.2  1.37],[0.7869488 3.1839085 1.1526955]
9246,[2.4  0.8  1.57],[2.3812082  0.81460965 1.7037097 ]
9247,[3.2  1.6  1.97],[3.1927273 1.5762498 1.9747438]
9248,[4.   1.6  2.17],[4.026207  1.5909396 2.1426501]
9249,[1.6  1.6  0.97],[1.5796814 1.6094571 1.008383 ]
9250,[1.6  1.6  1.37],[1.6125944 1.6120809 1.481481 ]
9251,[4.   2.4  1.17],[4.0136986 2.3913126 1.1980392]
9252,[1.6  1.6  1.97],[1.5812167 1.6084287 1.9663124]
9253,[3.2  3.2  0.97],[3.178295   3.2160606  0.95862913]
9254,[0.8  2.4  2.17],[0.78556895 2.3987288  2.2194035 ]
9255,[2.4  2.4  0.37],[2.4092503  2.4022357  0.35392112]
9256,[1.6  3.2  0.37],[1.5765674  3.2078395  0.42408907]
9257,[2.4  3.2  1.97],[2.3759012 3.2104454 2.133006 ]
9258,[0.8  4.   0.77],[0.80307233 4.0170183  0.7020831 ]
9259,[2.4  0.8  1.97],[2.4117043  0.78657794 1.7443066 ]
9260,[2.4  4.   1.17],[2.4177496 3.992509  1.2681979]
9261,[3.2  4.   0.97],[3.1839871 4.007342  0.9878692]
9262,[4.   3.2  0.57],[3.989511  3.188808  0.5426439]
9263,[4.   1.6  2.17],[4.011259  1.6046692 2.1866717]
9264,[4.   3.2  1.17],[4.0016904 3.1874104 1.1559172]
9265,[2.4  2.4  1.17],[2.3986325 2.4022179 1.1889372]
9266,[0.8  2.4  0.37],[0.7846749 2.4023442 0.3574404]
9267,[3.2  0.8  0.17],[3.1969216  0.807006   0.20026118]
9268,[2.4  1.6  1.57],[2.4091032 1.5708054 1.5575814]
9269,[4.   1.6  1.57],[3.4172454 1.880239  1.5513567]
9270,[4.   3.2  1.77],[3.996969  3.1816587 1.8534395]
9271,[2.4  3.2  0.97],[2.4259615  3.1630626  0.84394044]
9272,[3.2  0.8  0.57],[3.2219157 0.7778522 0.8907199]
9273,[4.   0.8  1.37],[4.0022573 0.8087007 1.3963511]
9274,[1.6  1.6  0.57],[1.6022904  1.6081053  0.60429215]
9275,[3.2  3.2  0.37],[3.2070298  3.199468   0.40644568]
9276,[4.   4.   0.77],[4.016484  3.9855027 0.8048221]
9277,[0.8  2.4  0.97],[0.78045547 2.4426527  0.9360203 ]
9278,[4.   4.   0.17],[4.0064597  3.9909515  0.30324376]
9279,[4.   3.2  1.57],[3.9884906 3.1896138 1.4592423]
9280,[0.8  2.4  0.57],[0.8080256 2.4092298 0.4668569]
9281,[2.4  1.6  1.77],[2.4444683 1.5747615 1.8109984]
9282,[4.   3.2  0.37],[3.9782739  3.1875796  0.45691895]
9283,[1.6  3.2  0.37],[1.5844321 3.20645   0.4210503]
9284,[4.   3.2  1.57],[3.9929414 3.1985893 1.3945881]
9285,[3.2  0.8  1.17],[3.2104657  0.8068849  0.98840815]
9286,[0.8  0.8  0.17],[0.84919846 0.8296071  0.28409368]
9287,[1.6  0.8  0.17],[1.6666361  0.8572804  0.34111255]
9288,[0.8  4.   0.57],[0.8032216  4.014447   0.55028707]
9289,[3.2  1.6  0.97],[3.1788464 1.6055833 1.0106759]
9290,[1.6  4.   1.77],[1.5849316 4.012167  1.7549016]
9291,[4.   0.8  1.17],[4.024622  0.7975186 1.2427499]
9292,[0.8  3.2  1.37],[0.8052298 3.1815019 1.0542613]
9293,[3.2  4.   2.17],[3.2124288 3.9917173 2.3188303]
9294,[0.8  4.   0.57],[0.8105967  4.0156536  0.54650295]
9295,[3.2  3.2  0.17],[3.2151914  3.196457   0.38497126]
9296,[2.4  3.2  1.97],[2.3718405 3.205852  2.1279979]
9297,[3.2  1.6  1.57],[3.2758212 1.5394391 1.5510001]
9298,[4.   0.8  0.77],[3.9960682 0.8057624 0.795815 ]
9299,[3.2  0.8  0.57],[3.185571  0.7787695 0.5640766]
9300,[3.2  2.4  0.77],[3.194992  2.3917427 0.87071  ]
9301,[2.4  2.4  0.37],[2.4093568  2.3978825  0.35674345]
9302,[3.2  0.8  1.37],[3.2029471 0.7648479 1.351124 ]
9303,[0.8  3.2  1.77],[0.8112142 3.213118  1.7071869]
9304,[2.4  0.8  0.37],[2.4184284  0.7938334  0.26049912]
9305,[1.6  4.   0.17],[1.5939107 4.012182  0.3220269]
9306,[1.6  1.6  1.17],[1.6082963 1.615932  1.3262966]
9307,[2.4  1.6  0.77],[2.4108872 1.5839498 0.9229205]
9308,[4.   2.4  1.37],[3.9888153 2.377728  1.3794303]
9309,[2.4  4.   2.17],[2.4103901 3.9997034 2.253436 ]
9310,[4.   1.6  1.37],[4.0157623 1.6055278 1.4217161]
9311,[0.8  3.2  0.97],[0.79657316 3.1747656  0.7585888 ]
9312,[1.6  0.8  1.57],[1.6089967 0.8512573 1.7265117]
9313,[2.4  3.2  1.77],[2.371483  3.2090797 1.8479035]
9314,[2.4  3.2  0.97],[2.4118016 3.18418   0.9312203]
9315,[2.4  2.4  1.17],[2.4014084 2.3902984 1.1714275]
9316,[3.2  1.6  0.37],[3.1836958  1.598712   0.31131166]
9317,[0.8  4.   1.37],[0.8135121 3.9866734 1.3085098]
9318,[0.8  0.8  1.97],[0.8335862  0.80062413 2.0595999 ]
9319,[3.2  0.8  1.57],[3.2030559 0.8076122 1.2974585]
9320,[3.2  0.8  1.17],[3.2034407 0.825338  1.2974255]
9321,[3.2  1.6  2.17],[3.1752222 1.6254613 2.1465123]
9322,[0.8  3.2  1.57],[0.81650066 3.1765292  1.0249002 ]
9323,[2.4  3.2  0.17],[2.386311  3.2018394 0.3615111]
9324,[4.   0.8  2.17],[3.9846504  0.79286635 2.2144756 ]
9325,[1.6  1.6  0.37],[1.6210232  1.6062226  0.44367164]
9326,[4.   4.   0.97],[3.9931219  4.0059423  0.91459846]
9327,[3.2  1.6  1.97],[3.1666493 1.5983791 1.9844589]
9328,[2.4  0.8  2.17],[2.4101174 0.8189186 2.1437597]
9329,[4.   4.   0.57],[4.0164304 3.9852433 0.5919301]
9330,[4.   0.8  0.77],[3.9993446  0.80438375 0.8032095 ]
9331,[3.2  3.2  1.57],[3.1928198 3.2073417 1.6005497]
9332,[2.4  0.8  1.97],[2.3798316 0.8030323 1.8266464]
9333,[1.6  2.4  0.17],[1.6395541  2.4072073  0.20938289]
9334,[3.2  4.   1.77],[3.2217393 4.000432  1.8145022]
9335,[3.2  2.4  1.17],[3.223408  2.3963304 1.1878129]
9336,[2.4  2.4  2.17],[2.405095  2.3996458 2.26609  ]
9337,[4.   2.4  1.37],[3.9836485 2.4014664 1.4092381]
9338,[4.   0.8  0.37],[4.010213   0.80160654 0.42662156]
9339,[2.4  3.2  0.57],[2.4105892 3.198308  0.5356592]
9340,[4.   3.2  1.57],[3.9945362 3.1970701 1.4748983]
9341,[0.8  0.8  0.77],[0.84628034 0.8172821  0.8105922 ]
9342,[2.4  2.4  1.77],[2.4213724 2.4014816 1.8614941]
9343,[2.4  1.6  1.17],[2.4022553 1.5435556 1.195522 ]
9344,[2.4  1.6  0.57],[2.4068131 1.5497932 0.5929564]
9345,[1.6  2.4  1.77],[1.5925713 2.4002438 1.7582974]
9346,[2.4  2.4  0.97],[2.3969173 2.3912778 1.4019556]
9347,[3.2  2.4  1.57],[3.2013347 2.4031293 1.4889221]
9348,[2.4  2.4  0.57],[2.3972604 2.381318  0.5832684]
9349,[0.8  2.4  1.77],[0.773664  2.4050865 1.7793267]
9350,[1.6  1.6  2.17],[1.5927879 1.6124    2.1877484]
9351,[1.6  0.8  0.57],[1.6379658  0.84458625 1.2062225 ]
9352,[1.6  2.4  1.77],[1.5876974 2.4120994 1.6356133]
9353,[2.4  1.6  0.17],[2.4261222  1.5607613  0.14692628]
9354,[4.   1.6  1.37],[4.01945   1.6079024 1.4259695]
9355,[1.6  4.   1.17],[1.594183   4.006947   0.74846613]
9356,[1.6  2.4  1.37],[1.59438   2.4160995 1.512098 ]
9357,[2.4  3.2  1.37],[2.3915663 3.221479  1.4353341]
9358,[3.2  3.2  0.57],[3.2072265 3.1996002 0.7156332]
9359,[4.   3.2  1.37],[3.9913144 3.1936102 1.403802 ]
9360,[2.4  1.6  1.97],[2.430912  1.5933206 1.9488597]
9361,[0.8  2.4  0.57],[0.80155134 2.4009128  0.34080607]
9362,[4.   1.6  1.57],[4.003236  1.6066017 1.6159341]
9363,[2.4  2.4  1.37],[2.4182043 2.384806  1.3370447]
9364,[3.2  2.4  1.97],[3.2105937 2.4097233 1.9876251]
9365,[0.8  1.6  1.17],[0.8230562 1.5958555 1.1988779]
9366,[3.2  4.   1.97],[3.182604  4.021109  2.0134995]
9367,[2.4  2.4  1.57],[2.4163404 2.3827727 1.5776131]
9368,[4.   2.4  0.17],[3.9992585  2.4075685  0.20597887]
9369,[2.4  4.   0.97],[2.3955784 3.9957438 1.0909154]
9370,[1.6  1.6  0.97],[1.5883025 1.6064392 1.0078049]
9371,[4.   3.2  1.97],[3.995431  3.1810718 1.9821432]
9372,[1.6  2.4  0.57],[1.6096455 2.411014  0.6063696]
